Pressure 1;Pressure 2;Freq;Date;Time
1.45;1.46;5247.24;04.06.2025;14:26:22
1.46;1.50;5313.66;04.06.2025;14:26:23
1.51;1.51;5254.86;04.06.2025;14:26:24
1.52;1.51;5368.54;04.06.2025;14:26:25
1.55;1.59;5258.37;04.06.2025;14:26:26
1.58;1.61;5457.34;04.06.2025;14:26:27
1.60;1.61;5212.39;04.06.2025;14:26:28
1.63;1.60;5195.66;04.06.2025;14:26:29
1.63;1.62;5127.49;04.06.2025;14:26:30
1.67;1.66;5268.05;04.06.2025;14:26:31
1.70;1.69;5365.74;04.06.2025;14:26:32
1.72;1.77;5163.28;04.06.2025;14:26:33
1.75;1.73;5395.15;04.06.2025;14:26:34
1.77;1.81;5377.36;04.06.2025;14:26:35
1.82;1.78;5358.56;04.06.2025;14:26:36
1.84;1.77;5090.75;04.06.2025;14:26:37
1.87;1.82;5095.54;04.06.2025;14:26:38
1.87;1.89;5075.21;04.06.2025;14:26:39
1.90;1.90;5368.31;04.06.2025;14:26:40
1.91;1.92;5360.99;04.06.2025;14:26:41
1.95;1.89;5284.01;04.06.2025;14:26:42
1.96;1.98;5231.45;04.06.2025;14:26:43
2.00;1.99;5182.93;04.06.2025;14:26:44
2.03;2.01;5156.32;04.06.2025;14:26:45
2.05;2.05;5313.65;04.06.2025;14:26:46
2.07;2.07;5164.15;04.06.2025;14:26:47
2.10;2.07;5059.25;04.06.2025;14:26:48
2.12;2.11;5315.67;04.06.2025;14:26:49
2.15;2.15;5392.52;04.06.2025;14:26:50
2.19;2.20;5218.76;04.06.2025;14:26:51
2.21;2.19;5241.34;04.06.2025;14:26:52
2.22;2.23;5229.01;04.06.2025;14:26:53
2.26;2.23;5160.86;04.06.2025;14:26:54
2.29;2.21;5131.25;04.06.2025;14:26:55
2.31;2.32;5089.13;04.06.2025;14:26:56
2.34;2.33;5240.01;04.06.2025;14:26:57
2.33;2.35;5137.56;04.06.2025;14:26:58
2.36;2.39;5090.89;04.06.2025;14:26:59
2.39;2.37;5209.76;04.06.2025;14:27:00
2.45;2.44;5081.41;04.06.2025;14:27:01
2.45;2.40;5288.57;04.06.2025;14:27:02
2.49;2.44;5249.60;04.06.2025;14:27:03
2.48;2.46;5181.06;04.06.2025;14:27:04
2.55;2.51;5350.73;04.06.2025;14:27:05
2.57;2.57;5215.30;04.06.2025;14:27:06
2.59;2.59;5364.12;04.06.2025;14:27:07
2.62;2.64;5161.14;04.06.2025;14:27:08
2.64;2.60;5162.78;04.06.2025;14:27:09
2.65;2.67;5119.83;04.06.2025;14:27:10
2.68;2.67;5208.97;04.06.2025;14:27:11
2.71;2.69;5200.25;04.06.2025;14:27:12
2.70;2.76;5262.75;04.06.2025;14:27:13
2.77;2.77;5286.56;04.06.2025;14:27:14
2.77;2.78;5296.53;04.06.2025;14:27:15
2.80;2.79;5361.83;04.06.2025;14:27:16
2.82;2.81;5256.06;04.06.2025;14:27:17
2.84;2.83;5041.42;04.06.2025;14:27:18
2.87;2.91;5263.85;04.06.2025;14:27:19
2.88;2.95;5242.77;04.06.2025;14:27:20
2.91;2.91;5089.40;04.06.2025;14:27:21
2.98;2.97;5229.58;04.06.2025;14:27:22
2.99;2.99;5180.95;04.06.2025;14:27:23
2.97;2.98;5310.41;04.06.2025;14:27:24
3.03;3.02;5088.61;04.06.2025;14:27:25
3.07;3.04;5028.72;04.06.2025;14:27:26
3.05;3.05;4995.77;04.06.2025;14:27:27
3.11;3.12;5016.01;04.06.2025;14:27:28
3.12;3.13;5191.29;04.06.2025;14:27:29
3.12;3.16;4983.83;04.06.2025;14:27:30
3.21;3.21;5444.07;04.06.2025;14:27:31
3.17;3.19;5154.83;04.06.2025;14:27:32
3.24;3.25;5287.60;04.06.2025;14:27:33
3.22;3.24;5161.07;04.06.2025;14:27:34
3.27;3.27;5212.67;04.06.2025;14:27:35
3.31;3.26;5080.53;04.06.2025;14:27:36
3.30;3.30;5348.49;04.06.2025;14:27:37
3.38;3.36;5193.81;04.06.2025;14:27:38
3.34;3.37;5134.02;04.06.2025;14:27:39
3.38;3.38;5376.63;04.06.2025;14:27:40
3.40;3.44;5135.92;04.06.2025;14:27:41
3.45;3.45;5131.66;04.06.2025;14:27:42
3.44;3.46;5063.52;04.06.2025;14:27:43
3.52;3.47;5160.04;04.06.2025;14:27:44
3.55;3.51;5370.49;04.06.2025;14:27:45
3.56;3.54;5361.10;04.06.2025;14:27:46
3.60;3.57;5250.71;04.06.2025;14:27:47
3.57;3.63;5444.71;04.06.2025;14:27:48
3.66;3.60;5595.03;04.06.2025;14:27:49
3.65;3.69;5316.91;04.06.2025;14:27:50
3.67;3.73;5272.22;04.06.2025;14:27:51
3.73;3.69;5115.88;04.06.2025;14:27:52
3.71;3.71;5131.55;04.06.2025;14:27:53
3.73;3.71;5316.99;04.06.2025;14:27:54
3.75;3.84;5250.00;04.06.2025;14:27:55
3.83;3.82;5197.62;04.06.2025;14:27:56
3.80;3.80;5402.72;04.06.2025;14:27:57
3.87;3.80;5352.08;04.06.2025;14:27:58
3.86;3.81;5180.26;04.06.2025;14:27:59
3.92;3.90;5240.54;04.06.2025;14:28:00
3.95;3.96;5228.88;04.06.2025;14:28:01
3.95;3.92;5113.10;04.06.2025;14:28:02
3.98;3.93;5115.08;04.06.2025;14:28:03
3.98;4.01;5187.43;04.06.2025;14:28:04
4.03;4.05;5369.76;04.06.2025;14:28:05
4.08;4.03;5220.53;04.06.2025;14:28:06
4.11;4.08;5187.79;04.06.2025;14:28:07
4.12;4.10;5324.25;04.06.2025;14:28:08
4.09;4.14;5233.76;04.06.2025;14:28:09
4.15;4.14;5224.85;04.06.2025;14:28:10
4.20;4.21;5173.76;04.06.2025;14:28:11
4.24;4.22;5334.17;04.06.2025;14:28:12
4.24;4.21;5385.80;04.06.2025;14:28:13
4.24;4.27;5379.50;04.06.2025;14:28:14
4.28;4.28;5190.48;04.06.2025;14:28:15
4.32;4.32;5065.21;04.06.2025;14:28:16
4.29;4.36;5199.70;04.06.2025;14:28:17
4.31;4.34;5192.02;04.06.2025;14:28:18
4.37;4.34;5260.90;04.06.2025;14:28:19
4.36;4.39;5128.09;04.06.2025;14:28:20
4.47;4.43;5229.68;04.06.2025;14:28:21
4.47;4.42;5216.46;04.06.2025;14:28:22
4.47;4.46;5183.15;04.06.2025;14:28:23
4.53;4.49;5264.60;04.06.2025;14:28:24
4.52;4.54;5139.34;04.06.2025;14:28:25
4.57;4.56;5187.39;04.06.2025;14:28:26
4.56;4.57;5241.08;04.06.2025;14:28:27
4.57;4.62;5135.27;04.06.2025;14:28:28
4.65;4.63;5312.70;04.06.2025;14:28:29
4.65;4.59;5282.77;04.06.2025;14:28:30
4.66;4.69;5227.18;04.06.2025;14:28:31
4.74;4.71;5185.76;04.06.2025;14:28:32
4.73;4.71;5379.17;04.06.2025;14:28:33
4.77;4.76;5121.98;04.06.2025;14:28:34
4.82;4.73;5269.76;04.06.2025;14:28:35
4.84;4.82;5110.17;04.06.2025;14:28:36
4.80;4.78;5222.63;04.06.2025;14:28:37
4.84;4.83;5393.22;04.06.2025;14:28:38
4.92;4.88;5280.94;04.06.2025;14:28:39
4.85;4.88;5159.53;04.06.2025;14:28:40
4.90;4.93;5158.53;04.06.2025;14:28:41
4.92;4.99;5326.33;04.06.2025;14:28:42
4.98;4.93;5329.19;04.06.2025;14:28:43
5.00;4.97;5346.86;04.06.2025;14:28:44
5.06;5.03;5263.84;04.06.2025;14:28:45
5.00;5.04;5140.56;04.06.2025;14:28:46
5.03;5.06;5161.12;04.06.2025;14:28:47
5.05;5.10;5156.16;04.06.2025;14:28:48
5.15;5.09;5398.59;04.06.2025;14:28:49
5.17;5.13;5091.13;04.06.2025;14:28:50
5.18;5.15;5349.04;04.06.2025;14:28:51
5.24;5.19;5120.79;04.06.2025;14:28:52
5.25;5.22;5217.62;04.06.2025;14:28:53
5.27;5.24;5354.43;04.06.2025;14:28:54
5.23;5.29;5369.46;04.06.2025;14:28:55
5.34;5.32;5136.46;04.06.2025;14:28:56
5.34;5.33;5236.04;04.06.2025;14:28:57
5.36;5.32;5376.51;04.06.2025;14:28:58
5.33;5.41;5086.80;04.06.2025;14:28:59
5.39;5.46;5231.49;04.06.2025;14:29:00
5.45;5.43;5410.65;04.06.2025;14:29:01
5.45;5.45;5227.73;04.06.2025;14:29:02
5.49;5.48;5003.58;04.06.2025;14:29:03
5.51;5.49;5255.25;04.06.2025;14:29:04
5.49;5.50;5210.80;04.06.2025;14:29:05
5.51;5.54;5364.97;04.06.2025;14:29:06
5.55;5.58;5425.48;04.06.2025;14:29:07
5.57;5.62;5083.18;04.06.2025;14:29:08
5.63;5.62;5317.91;04.06.2025;14:29:09
5.64;5.64;5274.29;04.06.2025;14:29:10
5.66;5.69;5215.60;04.06.2025;14:29:11
5.66;5.70;5311.03;04.06.2025;14:29:12
5.77;5.73;5193.07;04.06.2025;14:29:13
5.72;5.75;5019.83;04.06.2025;14:29:14
5.73;5.78;5252.38;04.06.2025;14:29:15
5.81;5.80;5341.00;04.06.2025;14:29:16
5.80;5.84;5267.36;04.06.2025;14:29:17
5.90;5.82;5347.46;04.06.2025;14:29:18
5.87;5.85;5340.61;04.06.2025;14:29:19
5.92;5.87;5203.84;04.06.2025;14:29:20
5.91;5.88;5342.13;04.06.2025;14:29:21
5.96;5.99;5272.89;04.06.2025;14:29:22
5.94;5.95;5141.34;04.06.2025;14:29:23
6.06;5.99;5245.95;04.06.2025;14:29:24
6.03;6.01;5291.29;04.06.2025;14:29:25
6.10;6.02;5230.25;04.06.2025;14:29:26
6.08;6.08;5174.59;04.06.2025;14:29:27
6.06;6.11;5148.98;04.06.2025;14:29:28
6.16;6.15;5445.50;04.06.2025;14:29:29
6.19;6.17;5400.74;04.06.2025;14:29:30
6.22;6.18;5266.45;04.06.2025;14:29:31
6.22;6.18;5117.29;04.06.2025;14:29:32
6.24;6.26;5159.19;04.06.2025;14:29:33
6.26;6.26;5269.74;04.06.2025;14:29:34
6.25;6.29;5236.62;04.06.2025;14:29:35
6.25;6.28;5282.54;04.06.2025;14:29:36
6.38;6.33;5340.59;04.06.2025;14:29:37
6.31;6.31;5475.18;04.06.2025;14:29:38
6.35;6.36;5415.86;04.06.2025;14:29:39
6.34;6.42;5254.62;04.06.2025;14:29:40
6.36;6.42;5177.42;04.06.2025;14:29:41
6.51;6.40;5194.34;04.06.2025;14:29:42
6.43;6.42;5251.56;04.06.2025;14:29:43
6.51;6.52;5023.00;04.06.2025;14:29:44
6.48;6.50;5158.20;04.06.2025;14:29:45
6.53;6.58;5357.46;04.06.2025;14:29:46
6.64;6.56;5164.57;04.06.2025;14:29:47
6.58;6.58;5212.99;04.06.2025;14:29:48
6.63;6.63;5176.00;04.06.2025;14:29:49
6.68;6.66;5059.54;04.06.2025;14:29:50
6.70;6.66;5343.56;04.06.2025;14:29:51
6.67;6.70;5400.42;04.06.2025;14:29:52
6.74;6.72;5287.70;04.06.2025;14:29:53
6.78;6.77;5024.27;04.06.2025;14:29:54
6.79;6.77;5095.63;04.06.2025;14:29:55
6.80;6.77;5099.67;04.06.2025;14:29:56
6.83;6.80;5192.17;04.06.2025;14:29:57
6.86;6.82;5249.83;04.06.2025;14:29:58
6.84;6.88;5236.56;04.06.2025;14:29:59
6.88;6.84;5271.77;04.06.2025;14:30:00
6.90;6.90;5333.42;04.06.2025;14:30:01
6.95;6.99;5284.59;04.06.2025;14:30:02
7.03;7.00;5198.50;04.06.2025;14:30:03
7.02;7.02;5059.51;04.06.2025;14:30:04
7.06;7.05;5264.96;04.06.2025;14:30:05
6.98;7.08;5270.12;04.06.2025;14:30:06
7.04;7.10;5101.66;04.06.2025;14:30:07
7.08;7.12;5406.43;04.06.2025;14:30:08
7.06;7.18;5300.83;04.06.2025;14:30:09
7.12;7.14;5153.33;04.06.2025;14:30:10
7.19;7.20;5329.46;04.06.2025;14:30:11
7.14;7.19;5296.23;04.06.2025;14:30:12
7.16;7.25;5325.63;04.06.2025;14:30:13
7.26;7.22;5271.06;04.06.2025;14:30:14
7.27;7.28;5387.62;04.06.2025;14:30:15
7.23;7.30;5548.57;04.06.2025;14:30:16
7.32;7.32;5327.82;04.06.2025;14:30:17
7.39;7.33;5255.44;04.06.2025;14:30:18
7.33;7.40;5236.57;04.06.2025;14:30:19
7.45;7.38;5086.93;04.06.2025;14:30:20
7.48;7.41;5396.69;04.06.2025;14:30:21
7.40;7.47;5135.77;04.06.2025;14:30:22
7.46;7.47;5278.99;04.06.2025;14:30:23
7.49;7.47;5254.75;04.06.2025;14:30:24
7.52;7.53;5272.35;04.06.2025;14:30:25
7.59;7.55;5304.22;04.06.2025;14:30:26
7.53;7.56;5203.55;04.06.2025;14:30:27
7.65;7.57;5066.03;04.06.2025;14:30:28
7.68;7.65;5171.25;04.06.2025;14:30:29
7.61;7.68;5445.18;04.06.2025;14:30:30
7.62;7.69;5153.97;04.06.2025;14:30:31
7.64;7.68;5210.35;04.06.2025;14:30:32
7.72;7.74;5194.42;04.06.2025;14:30:33
7.74;7.75;5113.10;04.06.2025;14:30:34
7.83;7.78;5226.40;04.06.2025;14:30:35
7.86;7.83;5228.01;04.06.2025;14:30:36
7.79;7.83;5286.88;04.06.2025;14:30:37
7.78;7.86;5336.29;04.06.2025;14:30:38
7.90;7.88;5210.19;04.06.2025;14:30:39
7.94;7.90;5041.89;04.06.2025;14:30:40
7.88;7.95;5194.64;04.06.2025;14:30:41
8.00;7.98;5357.24;04.06.2025;14:30:42
7.94;8.02;5282.21;04.06.2025;14:30:43
7.96;8.03;5020.53;04.06.2025;14:30:44
8.04;8.04;5202.56;04.06.2025;14:30:45
7.97;8.07;5294.02;04.06.2025;14:30:46
8.00;8.05;5210.04;04.06.2025;14:30:47
8.02;8.15;5311.86;04.06.2025;14:30:48
8.07;8.14;5095.98;04.06.2025;14:30:49
8.13;8.16;5127.25;04.06.2025;14:30:50
8.22;8.20;4999.28;04.06.2025;14:30:51
8.16;8.17;5145.10;04.06.2025;14:30:52
8.26;8.21;5115.86;04.06.2025;14:30:53
8.32;8.22;5298.37;04.06.2025;14:30:54
8.24;8.28;5218.82;04.06.2025;14:30:55
8.29;8.32;5374.69;04.06.2025;14:30:56
8.37;8.31;5246.16;04.06.2025;14:30:57
8.32;8.37;5260.35;04.06.2025;14:30:58
8.39;8.39;5241.88;04.06.2025;14:30:59
8.38;8.40;5280.13;04.06.2025;14:31:00
8.37;8.44;5186.24;04.06.2025;14:31:01
8.43;8.43;5240.50;04.06.2025;14:31:02
8.46;8.49;5317.74;04.06.2025;14:31:03
8.58;8.52;5306.28;04.06.2025;14:31:04
8.46;8.51;5318.77;04.06.2025;14:31:05
8.63;8.52;5169.35;04.06.2025;14:31:06
8.59;8.57;5303.85;04.06.2025;14:31:07
8.53;8.58;5214.54;04.06.2025;14:31:08
8.65;8.62;5378.42;04.06.2025;14:31:09
8.73;8.65;5163.89;04.06.2025;14:31:10
8.71;8.67;5266.21;04.06.2025;14:31:11
8.76;8.66;5188.39;04.06.2025;14:31:12
8.76;8.72;5164.10;04.06.2025;14:31:13
8.67;8.79;5286.91;04.06.2025;14:31:14
8.81;8.75;5235.82;04.06.2025;14:31:15
8.81;8.82;5144.08;04.06.2025;14:31:16
8.87;8.84;5067.55;04.06.2025;14:31:17
8.78;8.83;5232.14;04.06.2025;14:31:18
8.85;8.84;5415.40;04.06.2025;14:31:19
8.83;8.87;5130.76;04.06.2025;14:31:20
8.91;8.95;5414.97;04.06.2025;14:31:21
8.99;8.90;5243.37;04.06.2025;14:31:22
8.92;9.01;5248.96;04.06.2025;14:31:23
9.02;8.98;5275.02;04.06.2025;14:31:24
9.04;9.04;5238.04;04.06.2025;14:31:25
9.00;9.06;5286.50;04.06.2025;14:31:26
9.00;9.06;5333.42;04.06.2025;14:31:27
9.11;9.13;5397.73;04.06.2025;14:31:28
9.04;9.11;5496.01;04.06.2025;14:31:29
9.18;9.13;4978.65;04.06.2025;14:31:30
9.12;9.19;5295.22;04.06.2025;14:31:31
9.20;9.23;5196.24;04.06.2025;14:31:32
9.31;9.25;5188.62;04.06.2025;14:31:33
9.16;9.25;5254.45;04.06.2025;14:31:34
9.33;9.24;5254.98;04.06.2025;14:31:35
9.30;9.32;5112.98;04.06.2025;14:31:36
9.34;9.33;5310.51;04.06.2025;14:31:37
9.41;9.32;5189.10;04.06.2025;14:31:38
9.40;9.35;5437.35;04.06.2025;14:31:39
9.48;9.37;5241.37;04.06.2025;14:31:40
9.35;9.43;5193.50;04.06.2025;14:31:41
9.38;9.44;5245.13;04.06.2025;14:31:42
9.45;9.46;5314.01;04.06.2025;14:31:43
9.58;9.49;5418.27;04.06.2025;14:31:44
9.58;9.55;5171.27;04.06.2025;14:31:45
9.47;9.52;4989.35;04.06.2025;14:31:46
9.52;9.58;5331.87;04.06.2025;14:31:47
9.66;9.61;5209.52;04.06.2025;14:31:48
9.55;9.60;5305.60;04.06.2025;14:31:49
9.68;9.60;5163.26;04.06.2025;14:31:50
9.66;9.67;5406.98;04.06.2025;14:31:51
9.62;9.70;5166.66;04.06.2025;14:31:52
9.68;9.75;5117.20;04.06.2025;14:31:53
9.68;9.80;5268.05;04.06.2025;14:31:54
9.77;9.78;5204.94;04.06.2025;14:31:55
9.88;9.82;5369.63;04.06.2025;14:31:56
9.81;9.84;5182.92;04.06.2025;14:31:57
9.94;9.87;5323.81;04.06.2025;14:31:58
9.81;9.86;5144.77;04.06.2025;14:31:59
9.90;9.86;5289.49;04.06.2025;14:32:00
9.90;9.94;5234.29;04.06.2025;14:32:01
9.92;9.95;5277.78;04.06.2025;14:32:02
10.03;9.97;5161.45;04.06.2025;14:32:03
9.94;10.03;5148.54;04.06.2025;14:32:04
10.08;9.97;0.00;04.06.2025;14:32:05
10.01;9.98;0.00;04.06.2025;14:32:06
9.94;9.95;0.00;04.06.2025;14:32:07
10.01;10.04;0.00;04.06.2025;14:32:08
10.09;10.01;0.00;04.06.2025;14:32:09
10.02;9.99;0.00;04.06.2025;14:32:10
10.03;9.98;0.00;04.06.2025;14:32:11
10.03;9.98;0.00;04.06.2025;14:32:12
10.05;10.05;0.00;04.06.2025;14:32:13
9.94;9.98;0.00;04.06.2025;14:32:14
10.07;10.02;0.00;04.06.2025;14:32:15
9.99;10.01;0.00;04.06.2025;14:32:16
10.03;10.01;0.00;04.06.2025;14:32:17
9.94;9.99;0.00;04.06.2025;14:32:18
9.93;9.98;0.00;04.06.2025;14:32:19
9.96;9.98;0.00;04.06.2025;14:32:20
9.99;9.98;0.00;04.06.2025;14:32:21
10.05;9.99;0.00;04.06.2025;14:32:22
10.05;9.97;0.00;04.06.2025;14:32:23
9.95;10.03;0.00;04.06.2025;14:32:24
10.10;10.00;0.00;04.06.2025;14:32:25
10.00;9.95;0.00;04.06.2025;14:32:26
10.07;10.00;0.00;04.06.2025;14:32:27
9.92;10.07;0.00;04.06.2025;14:32:28
9.95;9.98;0.00;04.06.2025;14:32:29
10.06;9.97;0.00;04.06.2025;14:32:30
10.02;10.00;0.00;04.06.2025;14:32:31
10.02;10.06;0.00;04.06.2025;14:32:32
10.10;10.02;0.00;04.06.2025;14:32:33
10.03;9.99;0.00;04.06.2025;14:32:34
10.01;10.01;0.00;04.06.2025;14:32:35
9.99;9.99;0.00;04.06.2025;14:32:36
10.08;10.01;0.00;04.06.2025;14:32:37
9.91;10.03;0.00;04.06.2025;14:32:38
10.04;9.96;0.00;04.06.2025;14:32:39
9.93;10.02;0.00;04.06.2025;14:32:40
9.96;9.99;0.00;04.06.2025;14:32:41
10.00;9.99;0.00;04.06.2025;14:32:42
10.08;10.02;0.00;04.06.2025;14:32:43
10.03;10.04;0.00;04.06.2025;14:32:44
9.94;10.03;0.00;04.06.2025;14:32:45
10.08;10.03;0.00;04.06.2025;14:32:46
9.90;9.98;0.00;04.06.2025;14:32:47
9.91;10.02;0.00;04.06.2025;14:32:48
10.08;10.02;0.00;04.06.2025;14:32:49
9.97;10.02;0.00;04.06.2025;14:32:50
10.06;10.00;0.00;04.06.2025;14:32:51
9.97;10.00;0.00;04.06.2025;14:32:52
9.92;9.98;0.00;04.06.2025;14:32:53
9.95;10.04;0.00;04.06.2025;14:32:54
9.99;10.05;0.00;04.06.2025;14:32:55
10.09;9.96;0.00;04.06.2025;14:32:56
9.99;9.99;0.00;04.06.2025;14:32:57
9.98;10.05;0.00;04.06.2025;14:32:58
9.98;9.98;0.00;04.06.2025;14:32:59
9.94;9.97;0.00;04.06.2025;14:33:00
10.06;10.02;0.00;04.06.2025;14:33:01
10.04;9.96;0.00;04.06.2025;14:33:02
10.04;10.00;0.00;04.06.2025;14:33:03
9.96;9.97;0.00;04.06.2025;14:33:04
